,Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
22288,2020-01-03,BR,Brazil,AMRO,0,0,0,0
22289,2020-01-04,BR,Brazil,AMRO,0,0,0,0
22290,2020-01-05,BR,Brazil,AMRO,0,0,0,0
22291,2020-01-06,BR,Brazil,AMRO,0,0,0,0
22292,2020-01-07,BR,Brazil,AMRO,0,0,0,0
22293,2020-01-08,BR,Brazil,AMRO,0,0,0,0
22294,2020-01-09,BR,Brazil,AMRO,0,0,0,0
22295,2020-01-10,BR,Brazil,AMRO,0,0,0,0
22296,2020-01-11,BR,Brazil,AMRO,0,0,0,0
22297,2020-01-12,BR,Brazil,AMRO,0,0,0,0
22298,2020-01-13,BR,Brazil,AMRO,0,0,0,0
22299,2020-01-14,BR,Brazil,AMRO,0,0,0,0
22300,2020-01-15,BR,Brazil,AMRO,0,0,0,0
22301,2020-01-16,BR,Brazil,AMRO,0,0,0,0
22302,2020-01-17,BR,Brazil,AMRO,0,0,0,0
22303,2020-01-18,BR,Brazil,AMRO,0,0,0,0
22304,2020-01-19,BR,Brazil,AMRO,0,0,0,0
22305,2020-01-20,BR,Brazil,AMRO,0,0,0,0
22306,2020-01-21,BR,Brazil,AMRO,0,0,0,0
22307,2020-01-22,BR,Brazil,AMRO,0,0,0,0
22308,2020-01-23,BR,Brazil,AMRO,0,0,0,0
22309,2020-01-24,BR,Brazil,AMRO,0,0,0,0
22310,2020-01-25,BR,Brazil,AMRO,0,0,0,0
22311,2020-01-26,BR,Brazil,AMRO,0,0,0,0
22312,2020-01-27,BR,Brazil,AMRO,0,0,0,0
22313,2020-01-28,BR,Brazil,AMRO,0,0,0,0
22314,2020-01-29,BR,Brazil,AMRO,0,0,0,0
22315,2020-01-30,BR,Brazil,AMRO,0,0,0,0
22316,2020-01-31,BR,Brazil,AMRO,0,0,0,0
22317,2020-02-01,BR,Brazil,AMRO,0,0,0,0
22318,2020-02-02,BR,Brazil,AMRO,0,0,0,0
22319,2020-02-03,BR,Brazil,AMRO,0,0,0,0
22320,2020-02-04,BR,Brazil,AMRO,0,0,0,0
22321,2020-02-05,BR,Brazil,AMRO,0,0,0,0
22322,2020-02-06,BR,Brazil,AMRO,0,0,0,0
22323,2020-02-07,BR,Brazil,AMRO,0,0,0,0
22324,2020-02-08,BR,Brazil,AMRO,0,0,0,0
22325,2020-02-09,BR,Brazil,AMRO,0,0,0,0
22326,2020-02-10,BR,Brazil,AMRO,0,0,0,0
22327,2020-02-11,BR,Brazil,AMRO,0,0,0,0
22328,2020-02-12,BR,Brazil,AMRO,0,0,0,0
22329,2020-02-13,BR,Brazil,AMRO,0,0,0,0
22330,2020-02-14,BR,Brazil,AMRO,0,0,0,0
22331,2020-02-15,BR,Brazil,AMRO,0,0,0,0
22332,2020-02-16,BR,Brazil,AMRO,0,0,0,0
22333,2020-02-17,BR,Brazil,AMRO,0,0,0,0
22334,2020-02-18,BR,Brazil,AMRO,0,0,0,0
22335,2020-02-19,BR,Brazil,AMRO,0,0,0,0
22336,2020-02-20,BR,Brazil,AMRO,0,0,0,0
22337,2020-02-21,BR,Brazil,AMRO,0,0,0,0
22338,2020-02-22,BR,Brazil,AMRO,0,0,0,0
22339,2020-02-23,BR,Brazil,AMRO,0,0,0,0
22340,2020-02-24,BR,Brazil,AMRO,0,0,0,0
22341,2020-02-25,BR,Brazil,AMRO,0,0,0,0
22342,2020-02-26,BR,Brazil,AMRO,5,5,0,0
22343,2020-02-27,BR,Brazil,AMRO,0,5,0,0
22344,2020-02-28,BR,Brazil,AMRO,0,5,0,0
22345,2020-02-29,BR,Brazil,AMRO,0,5,0,0
22346,2020-03-01,BR,Brazil,AMRO,1,6,0,0
22347,2020-03-02,BR,Brazil,AMRO,0,6,0,0
22348,2020-03-03,BR,Brazil,AMRO,0,6,0,0
22349,2020-03-04,BR,Brazil,AMRO,1,7,0,0
22350,2020-03-05,BR,Brazil,AMRO,4,11,0,0
22351,2020-03-06,BR,Brazil,AMRO,1,12,0,0
22352,2020-03-07,BR,Brazil,AMRO,5,17,0,0
22353,2020-03-08,BR,Brazil,AMRO,6,23,0,0
22354,2020-03-09,BR,Brazil,AMRO,6,29,0,0
22355,2020-03-10,BR,Brazil,AMRO,0,29,0,0
22356,2020-03-11,BR,Brazil,AMRO,9,38,0,0
22357,2020-03-12,BR,Brazil,AMRO,18,56,0,0
22358,2020-03-13,BR,Brazil,AMRO,25,81,0,0
22359,2020-03-14,BR,Brazil,AMRO,44,125,0,0
22360,2020-03-15,BR,Brazil,AMRO,0,125,0,0
22361,2020-03-16,BR,Brazil,AMRO,79,204,0,0
22362,2020-03-17,BR,Brazil,AMRO,34,238,0,0
22363,2020-03-18,BR,Brazil,AMRO,57,295,1,1
22364,2020-03-19,BR,Brazil,AMRO,133,428,3,4
22365,2020-03-20,BR,Brazil,AMRO,193,621,0,4
22366,2020-03-21,BR,Brazil,AMRO,283,904,7,11
22367,2020-03-22,BR,Brazil,AMRO,0,904,0,11
22368,2020-03-23,BR,Brazil,AMRO,0,904,0,11
22369,2020-03-24,BR,Brazil,AMRO,642,1546,14,25
22370,2020-03-25,BR,Brazil,AMRO,655,2201,21,46
22371,2020-03-26,BR,Brazil,AMRO,232,2433,11,57
22372,2020-03-27,BR,Brazil,AMRO,0,2433,0,57
22373,2020-03-28,BR,Brazil,AMRO,482,2915,20,77
22374,2020-03-29,BR,Brazil,AMRO,502,3417,15,92
22375,2020-03-30,BR,Brazil,AMRO,487,3904,22,114
22376,2020-03-31,BR,Brazil,AMRO,352,4256,22,136
22377,2020-04-01,BR,Brazil,AMRO,323,4579,23,159
22378,2020-04-02,BR,Brazil,AMRO,1138,5717,42,201
22379,2020-04-03,BR,Brazil,AMRO,1119,6836,40,241
22380,2020-04-04,BR,Brazil,AMRO,1074,7910,58,299
22381,2020-04-05,BR,Brazil,AMRO,1146,9056,60,359
22382,2020-04-06,BR,Brazil,AMRO,1222,10278,73,432
22383,2020-04-07,BR,Brazil,AMRO,852,11130,54,486
22384,2020-04-08,BR,Brazil,AMRO,926,12056,67,553
22385,2020-04-09,BR,Brazil,AMRO,1661,13717,114,667
22386,2020-04-10,BR,Brazil,AMRO,2210,15927,133,800
22387,2020-04-11,BR,Brazil,AMRO,1930,17857,141,941
22388,2020-04-12,BR,Brazil,AMRO,1781,19638,115,1056
22389,2020-04-13,BR,Brazil,AMRO,1089,20727,68,1124
22390,2020-04-14,BR,Brazil,AMRO,1442,22169,99,1223
22391,2020-04-15,BR,Brazil,AMRO,1261,23430,105,1328
22392,2020-04-16,BR,Brazil,AMRO,1832,25262,204,1532
22393,2020-04-17,BR,Brazil,AMRO,3058,28320,204,1736
22394,2020-04-18,BR,Brazil,AMRO,2105,30425,188,1924
22395,2020-04-19,BR,Brazil,AMRO,3257,33682,217,2141
22396,2020-04-20,BR,Brazil,AMRO,2917,36599,206,2347
22397,2020-04-21,BR,Brazil,AMRO,2055,38654,115,2462
22398,2020-04-22,BR,Brazil,AMRO,1927,40581,113,2575
22399,2020-04-23,BR,Brazil,AMRO,2498,43079,166,2741
22400,2020-04-24,BR,Brazil,AMRO,2678,45757,165,2906
22401,2020-04-25,BR,Brazil,AMRO,3735,49492,407,3313
22402,2020-04-26,BR,Brazil,AMRO,3503,52995,357,3670
22403,2020-04-27,BR,Brazil,AMRO,5514,58509,346,4016
22404,2020-04-28,BR,Brazil,AMRO,3379,61888,189,4205
22405,2020-04-29,BR,Brazil,AMRO,4613,66501,338,4543
22406,2020-04-30,BR,Brazil,AMRO,5385,71886,474,5017
22407,2020-05-01,BR,Brazil,AMRO,6276,78162,449,5466
22408,2020-05-02,BR,Brazil,AMRO,7218,85380,435,5901
22409,2020-05-03,BR,Brazil,AMRO,6209,91589,428,6329
22410,2020-05-04,BR,Brazil,AMRO,4970,96559,421,6750
22411,2020-05-05,BR,Brazil,AMRO,4588,101147,275,7025
22412,2020-05-06,BR,Brazil,AMRO,6633,107780,296,7321
22413,2020-05-07,BR,Brazil,AMRO,6935,114715,600,7921
22414,2020-05-08,BR,Brazil,AMRO,10503,125218,615,8536
22415,2020-05-09,BR,Brazil,AMRO,9888,135106,610,9146
22416,2020-05-10,BR,Brazil,AMRO,10222,145328,751,9897
22417,2020-05-11,BR,Brazil,AMRO,10611,155939,730,10627
22418,2020-05-12,BR,Brazil,AMRO,6760,162699,496,11123
22419,2020-05-13,BR,Brazil,AMRO,5632,168331,396,11519
22420,2020-05-14,BR,Brazil,AMRO,9258,177589,881,12400
22421,2020-05-15,BR,Brazil,AMRO,11385,188974,749,13149
22422,2020-05-16,BR,Brazil,AMRO,13944,202918,844,13993
22423,2020-05-17,BR,Brazil,AMRO,15305,218223,824,14817
22424,2020-05-18,BR,Brazil,AMRO,14919,233142,816,15633
22425,2020-05-19,BR,Brazil,AMRO,7938,241080,485,16118
22426,2020-05-20,BR,Brazil,AMRO,13140,254220,674,16792
22427,2020-05-21,BR,Brazil,AMRO,17408,271628,1179,17971
22428,2020-05-22,BR,Brazil,AMRO,19951,291579,888,18859
22429,2020-05-23,BR,Brazil,AMRO,18508,310087,1188,20047
22430,2020-05-24,BR,Brazil,AMRO,20803,330890,1001,21048
22431,2020-05-25,BR,Brazil,AMRO,16508,347398,965,22013
22432,2020-05-26,BR,Brazil,AMRO,15813,363211,653,22666
22433,2020-05-27,BR,Brazil,AMRO,11687,374898,807,23473
22434,2020-05-28,BR,Brazil,AMRO,16324,391222,1039,24512
22435,2020-05-29,BR,Brazil,AMRO,20599,411821,1086,25598
22436,2020-05-30,BR,Brazil,AMRO,26417,438238,1156,26754
22437,2020-05-31,BR,Brazil,AMRO,26928,465166,1124,27878
22438,2020-06-01,BR,Brazil,AMRO,33274,498440,956,28834
22439,2020-06-02,BR,Brazil,AMRO,16409,514849,480,29314
22440,2020-06-03,BR,Brazil,AMRO,11598,526447,623,29937
22441,2020-06-04,BR,Brazil,AMRO,28936,555383,1262,31199
22442,2020-06-05,BR,Brazil,AMRO,28633,584016,1349,32548
22443,2020-06-06,BR,Brazil,AMRO,30925,614941,1473,34021
22444,2020-06-07,BR,Brazil,AMRO,30830,645771,1005,35026
22445,2020-06-08,BR,Brazil,AMRO,27075,672846,904,35930
22446,2020-06-09,BR,Brazil,AMRO,18912,691758,525,36455
22447,2020-06-10,BR,Brazil,AMRO,15654,707412,679,37134
22448,2020-06-11,BR,Brazil,AMRO,32091,739503,1272,38406
22449,2020-06-12,BR,Brazil,AMRO,32913,772416,1274,39680
22450,2020-06-13,BR,Brazil,AMRO,30412,802828,1239,40919
22451,2020-06-14,BR,Brazil,AMRO,25982,828810,909,41828
22452,2020-06-15,BR,Brazil,AMRO,21704,850514,892,42720
22453,2020-06-16,BR,Brazil,AMRO,17110,867624,612,43332
22454,2020-06-17,BR,Brazil,AMRO,20647,888271,627,43959
22455,2020-06-18,BR,Brazil,AMRO,34918,923189,1282,45241
22456,2020-06-19,BR,Brazil,AMRO,32188,955377,1269,46510
22457,2020-06-20,BR,Brazil,AMRO,22765,978142,1238,47748
22458,2020-06-21,BR,Brazil,AMRO,54771,1032913,1206,48954
22459,2020-06-22,BR,Brazil,AMRO,34666,1067579,1022,49976
22460,2020-06-23,BR,Brazil,AMRO,17459,1085038,641,50617
22461,2020-06-24,BR,Brazil,AMRO,21432,1106470,654,51271
22462,2020-06-25,BR,Brazil,AMRO,39436,1145906,1374,52645
22463,2020-06-26,BR,Brazil,AMRO,42725,1188631,1185,53830
22464,2020-06-27,BR,Brazil,AMRO,39483,1228114,1141,54971
22465,2020-06-28,BR,Brazil,AMRO,46860,1274974,990,55961
22466,2020-06-29,BR,Brazil,AMRO,38693,1313667,1109,57070
22467,2020-06-30,BR,Brazil,AMRO,30476,1344143,552,57622
22468,2020-07-01,BR,Brazil,AMRO,24052,1368195,692,58314
22469,2020-07-02,BR,Brazil,AMRO,33846,1402041,1280,59594
22470,2020-07-03,BR,Brazil,AMRO,46712,1448753,1038,60632
22471,2020-07-04,BR,Brazil,AMRO,48105,1496858,1252,61884
22472,2020-07-05,BR,Brazil,AMRO,42223,1539081,1290,63174
22473,2020-07-06,BR,Brazil,AMRO,37923,1577004,1091,64265
22474,2020-07-07,BR,Brazil,AMRO,26051,1603055,602,64867
22475,2020-07-08,BR,Brazil,AMRO,20229,1623284,620,65487
22476,2020-07-09,BR,Brazil,AMRO,45305,1668589,1254,66741
22477,2020-07-10,BR,Brazil,AMRO,44571,1713160,1223,67964
22478,2020-07-11,BR,Brazil,AMRO,42619,1755779,1220,69184
22479,2020-07-12,BR,Brazil,AMRO,45048,1800827,1214,70398
22480,2020-07-13,BR,Brazil,AMRO,39023,1839850,1071,71469
22481,2020-07-14,BR,Brazil,AMRO,24831,1864681,631,72100
22482,2020-07-15,BR,Brazil,AMRO,20286,1884967,733,72833
22483,2020-07-16,BR,Brazil,AMRO,41857,1926824,1300,74133
22484,2020-07-17,BR,Brazil,AMRO,39924,1966748,1233,75366
22485,2020-07-18,BR,Brazil,AMRO,45403,2012151,1322,76688
22486,2020-07-19,BR,Brazil,AMRO,34177,2046328,1163,77851
22487,2020-07-20,BR,Brazil,AMRO,28532,2074860,921,78772
22488,2020-07-21,BR,Brazil,AMRO,23529,2098389,716,79488
22489,2020-07-22,BR,Brazil,AMRO,20257,2118646,632,80120
22490,2020-07-23,BR,Brazil,AMRO,41008,2159654,1367,81487
22491,2020-07-24,BR,Brazil,AMRO,67860,2227514,1284,82771
22492,2020-07-25,BR,Brazil,AMRO,59961,2287475,1311,84082
22493,2020-07-26,BR,Brazil,AMRO,55891,2343366,1156,85238
22494,2020-07-27,BR,Brazil,AMRO,51147,2394513,1211,86449
22495,2020-07-28,BR,Brazil,AMRO,24578,2419091,555,87004
22496,2020-07-29,BR,Brazil,AMRO,23284,2442375,614,87618
22497,2020-07-30,BR,Brazil,AMRO,40816,2483191,921,88539
22498,2020-07-31,BR,Brazil,AMRO,69074,2552265,1595,90134
22499,2020-08-01,BR,Brazil,AMRO,57837,2610102,1129,91263
22500,2020-08-02,BR,Brazil,AMRO,52383,2662485,1212,92475
22501,2020-08-03,BR,Brazil,AMRO,45392,2707877,1088,93563
22502,2020-08-04,BR,Brazil,AMRO,25800,2733677,541,94104
22503,2020-08-05,BR,Brazil,AMRO,16641,2750318,561,94665
22504,2020-08-06,BR,Brazil,AMRO,51603,2801921,1154,95819
22505,2020-08-07,BR,Brazil,AMRO,57152,2859073,1437,97256
22506,2020-08-08,BR,Brazil,AMRO,53139,2912212,1237,98493
22507,2020-08-09,BR,Brazil,AMRO,50230,2962442,1079,99572
22508,2020-08-10,BR,Brazil,AMRO,49970,3012412,905,100477
22509,2020-08-11,BR,Brazil,AMRO,23010,3035422,572,101049
22510,2020-08-12,BR,Brazil,AMRO,22048,3057470,703,101752
22511,2020-08-13,BR,Brazil,AMRO,52160,3109630,1274,103026
22512,2020-08-14,BR,Brazil,AMRO,55155,3164785,1175,104201
22513,2020-08-15,BR,Brazil,AMRO,60091,3224876,1262,105463
22514,2020-08-16,BR,Brazil,AMRO,50644,3275520,1060,106523
22515,2020-08-17,BR,Brazil,AMRO,41576,3317096,709,107232
22516,2020-08-18,BR,Brazil,AMRO,23101,3340197,620,107852
22517,2020-08-19,BR,Brazil,AMRO,19373,3359570,684,108536
22518,2020-08-20,BR,Brazil,AMRO,47784,3407354,1352,109888
22519,2020-08-21,BR,Brazil,AMRO,49298,3456652,1212,111100
22520,2020-08-22,BR,Brazil,AMRO,45323,3501975,1204,112304
22521,2020-08-23,BR,Brazil,AMRO,30355,3532330,1054,113358
22522,2020-08-24,BR,Brazil,AMRO,50032,3582362,892,114250
22523,2020-08-25,BR,Brazil,AMRO,23421,3605783,494,114744
22524,2020-08-26,BR,Brazil,AMRO,17078,3622861,565,115309
22525,2020-08-27,BR,Brazil,AMRO,47134,3669995,1271,116580
22526,2020-08-28,BR,Brazil,AMRO,47161,3717156,1085,117665
22527,2020-08-29,BR,Brazil,AMRO,44235,3761391,984,118649
22528,2020-08-30,BR,Brazil,AMRO,43412,3804803,855,119504
22529,2020-08-31,BR,Brazil,AMRO,41350,3846153,958,120462
22530,2020-09-01,BR,Brazil,AMRO,16158,3862311,366,120828
22531,2020-09-02,BR,Brazil,AMRO,45961,3908272,553,121381
22532,2020-09-03,BR,Brazil,AMRO,42659,3950931,1215,122596
22533,2020-09-04,BR,Brazil,AMRO,46934,3997865,1184,123780
22534,2020-09-05,BR,Brazil,AMRO,43773,4041638,834,124614
22535,2020-09-06,BR,Brazil,AMRO,51194,4092832,907,125521
22536,2020-09-07,BR,Brazil,AMRO,30168,4123000,682,126203
22537,2020-09-08,BR,Brazil,AMRO,14521,4137521,447,126650
22538,2020-09-09,BR,Brazil,AMRO,10273,4147794,310,126960
22539,2020-09-10,BR,Brazil,AMRO,14279,4162073,504,127464
22540,2020-09-11,BR,Brazil,AMRO,35816,4197889,1075,128539
22541,2020-09-12,BR,Brazil,AMRO,40557,4238446,983,129522
22542,2020-09-13,BR,Brazil,AMRO,43718,4282164,874,130396
22543,2020-09-14,BR,Brazil,AMRO,33523,4315687,814,131210
22544,2020-09-15,BR,Brazil,AMRO,14768,4330455,415,131625
22545,2020-09-16,BR,Brazil,AMRO,15155,4345610,381,132006
22546,2020-09-17,BR,Brazil,AMRO,36653,4382263,1113,133119
22547,2020-09-18,BR,Brazil,AMRO,36820,4419083,987,134106
22548,2020-09-19,BR,Brazil,AMRO,36303,4455386,829,134935
22549,2020-09-20,BR,Brazil,AMRO,39797,4495183,858,135793
22550,2020-09-21,BR,Brazil,AMRO,33057,4528240,739,136532
22551,2020-09-22,BR,Brazil,AMRO,16389,4544629,363,136895
22552,2020-09-23,BR,Brazil,AMRO,13439,4558068,377,137272
22553,2020-09-24,BR,Brazil,AMRO,33536,4591604,836,138108
22554,2020-09-25,BR,Brazil,AMRO,33281,4624885,869,138977
22555,2020-09-26,BR,Brazil,AMRO,32817,4657702,831,139808
22556,2020-09-27,BR,Brazil,AMRO,31911,4689613,729,140537
22557,2020-09-28,BR,Brazil,AMRO,28378,4717991,869,141406
22558,2020-09-29,BR,Brazil,AMRO,14318,4732309,335,141741
22559,2020-09-30,BR,Brazil,AMRO,13155,4745464,317,142058
22560,2020-10-01,BR,Brazil,AMRO,32058,4777522,863,142921
22561,2020-10-02,BR,Brazil,AMRO,33413,4810935,1031,143952
22562,2020-10-03,BR,Brazil,AMRO,36157,4847092,728,144680
22563,2020-10-04,BR,Brazil,AMRO,33431,4880523,708,145388
22564,2020-10-05,BR,Brazil,AMRO,26310,4906833,599,145987
22565,2020-10-06,BR,Brazil,AMRO,8456,4915289,365,146352
22566,2020-10-07,BR,Brazil,AMRO,11946,4927235,323,146675
22567,2020-10-08,BR,Brazil,AMRO,41906,4969141,819,147494
22568,2020-10-09,BR,Brazil,AMRO,31553,5000694,734,148228
22569,2020-10-10,BR,Brazil,AMRO,27750,5028444,729,148957
22570,2020-10-11,BR,Brazil,AMRO,27444,5055888,682,149639
22571,2020-10-12,BR,Brazil,AMRO,26749,5082637,559,150198
22572,2020-10-13,BR,Brazil,AMRO,12342,5094979,290,150488
22573,2020-10-14,BR,Brazil,AMRO,8429,5103408,201,150689
22574,2020-10-15,BR,Brazil,AMRO,10220,5113628,309,150998
22575,2020-10-16,BR,Brazil,AMRO,27235,5140863,749,151747
22576,2020-10-17,BR,Brazil,AMRO,28523,5169386,713,152460
22577,2020-10-18,BR,Brazil,AMRO,30914,5200300,754,153214
22578,2020-10-19,BR,Brazil,AMRO,24062,5224362,461,153675
22579,2020-10-20,BR,Brazil,AMRO,10982,5235344,230,153905
22580,2020-10-21,BR,Brazil,AMRO,15383,5250727,271,154176
22581,2020-10-22,BR,Brazil,AMRO,23227,5273954,661,154837
22582,2020-10-23,BR,Brazil,AMRO,24818,5298772,566,155403
22583,2020-10-24,BR,Brazil,AMRO,24858,5323630,497,155900
22584,2020-10-25,BR,Brazil,AMRO,30026,5353656,571,156471
22585,2020-10-26,BR,Brazil,AMRO,26979,5380635,432,156903
22586,2020-10-27,BR,Brazil,AMRO,13493,5394128,231,157134
22587,2020-10-28,BR,Brazil,AMRO,15726,5409854,263,157397
22588,2020-10-29,BR,Brazil,AMRO,29787,5439641,549,157946
22589,2020-10-30,BR,Brazil,AMRO,28629,5468270,510,158456
22590,2020-10-31,BR,Brazil,AMRO,26106,5494376,513,158969
22591,2020-11-01,BR,Brazil,AMRO,22282,5516658,508,159477
22592,2020-11-02,BR,Brazil,AMRO,18947,5535605,407,159884
22593,2020-11-03,BR,Brazil,AMRO,10100,5545705,190,160074
22594,2020-11-04,BR,Brazil,AMRO,8501,5554206,179,160253
22595,2020-11-05,BR,Brazil,AMRO,11843,5566049,243,160496
22596,2020-11-06,BR,Brazil,AMRO,23976,5590025,610,161106
22597,2020-11-07,BR,Brazil,AMRO,22294,5612319,630,161736
22598,2020-11-08,BR,Brazil,AMRO,18862,5631181,279,162015
22599,2020-11-09,BR,Brazil,AMRO,22380,5653561,254,162269
22600,2020-11-10,BR,Brazil,AMRO,10554,5664115,128,162397
22601,2020-11-11,BR,Brazil,AMRO,10917,5675032,231,162628
22602,2020-11-12,BR,Brazil,AMRO,25012,5700044,201,162829
22603,2020-11-13,BR,Brazil,AMRO,48331,5748375,544,163373
22604,2020-11-14,BR,Brazil,AMRO,33207,5781582,908,164281
22605,2020-11-15,BR,Brazil,AMRO,29070,5810652,456,164737
22606,2020-11-16,BR,Brazil,AMRO,38307,5848959,921,165658
22607,2020-11-17,BR,Brazil,AMRO,14134,5863093,140,165798
22608,2020-11-18,BR,Brazil,AMRO,13371,5876464,216,166014
22609,2020-11-19,BR,Brazil,AMRO,35294,5911758,685,166699
22610,2020-11-20,BR,Brazil,AMRO,34091,5945849,756,167455
22611,2020-11-21,BR,Brazil,AMRO,35918,5981767,606,168061
22612,2020-11-22,BR,Brazil,AMRO,38397,6020164,552,168613
22613,2020-11-23,BR,Brazil,AMRO,32622,6052786,376,168989
22614,2020-11-24,BR,Brazil,AMRO,18615,6071401,194,169183
22615,2020-11-25,BR,Brazil,AMRO,16207,6087608,302,169485
22616,2020-11-26,BR,Brazil,AMRO,31100,6118708,630,170115
22617,2020-11-27,BR,Brazil,AMRO,47898,6166606,654,170769
22618,2020-11-28,BR,Brazil,AMRO,37614,6204220,691,171460
22619,2020-11-29,BR,Brazil,AMRO,34130,6238350,514,171974
22620,2020-11-30,BR,Brazil,AMRO,51922,6290272,587,172561
22621,2020-12-01,BR,Brazil,AMRO,24468,6314740,272,172833
22622,2020-12-02,BR,Brazil,AMRO,21138,6335878,287,173120
22623,2020-12-03,BR,Brazil,AMRO,50909,6386787,697,173817
22624,2020-12-04,BR,Brazil,AMRO,49863,6436650,698,174515
22625,2020-12-05,BR,Brazil,AMRO,50434,6487084,755,175270
22626,2020-12-06,BR,Brazil,AMRO,46884,6533968,694,175964
22627,2020-12-07,BR,Brazil,AMRO,43209,6577177,664,176628
22628,2020-12-08,BR,Brazil,AMRO,26363,6603540,313,176941
22629,2020-12-09,BR,Brazil,AMRO,20371,6623911,376,177317
22630,2020-12-10,BR,Brazil,AMRO,51088,6674999,842,178159
22631,2020-12-11,BR,Brazil,AMRO,53453,6728452,836,178995
22632,2020-12-12,BR,Brazil,AMRO,53347,6781799,770,179765
22633,2020-12-13,BR,Brazil,AMRO,54428,6836227,672,180437
22634,2020-12-14,BR,Brazil,AMRO,43900,6880127,686,181123
22635,2020-12-15,BR,Brazil,AMRO,21825,6901952,279,181402
22636,2020-12-16,BR,Brazil,AMRO,25193,6927145,433,181835
22637,2020-12-17,BR,Brazil,AMRO,42889,6970034,964,182799
22638,2020-12-18,BR,Brazil,AMRO,70574,7040608,936,183735
22639,2020-12-19,BR,Brazil,AMRO,69826,7110434,1092,184827
22640,2020-12-20,BR,Brazil,AMRO,52544,7162978,823,185650
22641,2020-12-21,BR,Brazil,AMRO,50177,7213155,706,186356
22642,2020-12-22,BR,Brazil,AMRO,25445,7238600,408,186764
22643,2020-12-23,BR,Brazil,AMRO,25019,7263619,527,187291
22644,2020-12-24,BR,Brazil,AMRO,55202,7318821,968,188259
22645,2020-12-25,BR,Brazil,AMRO,46696,7365517,961,189220
22646,2020-12-26,BR,Brazil,AMRO,60076,7425593,786,190006
22647,2020-12-27,BR,Brazil,AMRO,22967,7448560,482,190488
22648,2020-12-28,BR,Brazil,AMRO,17246,7465806,307,190795
22649,2020-12-29,BR,Brazil,AMRO,18479,7484285,344,191139
22650,2020-12-30,BR,Brazil,AMRO,20548,7504833,431,191570
22651,2020-12-31,BR,Brazil,AMRO,58718,7563551,1111,192681
22652,2021-01-01,BR,Brazil,AMRO,55649,7619200,1194,193875
22653,2021-01-02,BR,Brazil,AMRO,56773,7675973,1074,194949
22654,2021-01-03,BR,Brazil,AMRO,24605,7700578,462,195411
22655,2021-01-04,BR,Brazil,AMRO,15827,7716405,314,195725
22656,2021-01-05,BR,Brazil,AMRO,17341,7733746,293,196018
22657,2021-01-06,BR,Brazil,AMRO,20006,7753752,543,196561
22658,2021-01-07,BR,Brazil,AMRO,56648,7810400,1171,197732
22659,2021-01-08,BR,Brazil,AMRO,63430,7873830,1242,198974
22660,2021-01-09,BR,Brazil,AMRO,87843,7961673,1524,200498
22661,2021-01-10,BR,Brazil,AMRO,52035,8013708,962,201460
22662,2021-01-11,BR,Brazil,AMRO,62290,8075998,1171,202631
22663,2021-01-12,BR,Brazil,AMRO,29792,8105790,469,203100
22664,2021-01-13,BR,Brazil,AMRO,25822,8131612,480,203580
22665,2021-01-14,BR,Brazil,AMRO,64025,8195637,1110,204690
22666,2021-01-15,BR,Brazil,AMRO,60899,8256536,1274,205964
22667,2021-01-16,BR,Brazil,AMRO,67758,8324294,1131,207095
22668,2021-01-17,BR,Brazil,AMRO,69198,8393492,1151,208246
22669,2021-01-18,BR,Brazil,AMRO,61567,8455059,1050,209296
22670,2021-01-19,BR,Brazil,AMRO,33040,8488099,551,209847
22671,2021-01-20,BR,Brazil,AMRO,23671,8511770,452,210299
22672,2021-01-21,BR,Brazil,AMRO,62094,8573864,1192,211491
22673,2021-01-22,BR,Brazil,AMRO,64385,8638249,1340,212831
22674,2021-01-23,BR,Brazil,AMRO,59119,8697368,1316,214147
22675,2021-01-24,BR,Brazil,AMRO,56552,8753920,1096,215243
22676,2021-01-25,BR,Brazil,AMRO,62334,8816254,1202,216445
22677,2021-01-26,BR,Brazil,AMRO,28323,8844577,592,217037
22678,2021-01-27,BR,Brazil,AMRO,26816,8871393,627,217664
22679,2021-01-28,BR,Brazil,AMRO,61963,8933356,1214,218878
22680,2021-01-29,BR,Brazil,AMRO,63520,8996876,1283,220161
22681,2021-01-30,BR,Brazil,AMRO,61811,9058687,1386,221547
22682,2021-01-31,BR,Brazil,AMRO,59826,9118513,1119,222666
22683,2021-02-01,BR,Brazil,AMRO,58462,9176975,1279,223945
22684,2021-02-02,BR,Brazil,AMRO,27756,9204731,559,224504
22685,2021-02-03,BR,Brazil,AMRO,24591,9229322,595,225099
22686,2021-02-04,BR,Brazil,AMRO,54096,9283418,1210,226309
22687,2021-02-05,BR,Brazil,AMRO,56002,9339420,1254,227563
22688,2021-02-06,BR,Brazil,AMRO,56873,9396293,1232,228795
22689,2021-02-07,BR,Brazil,AMRO,50872,9447165,1239,230034
22690,2021-02-08,BR,Brazil,AMRO,50630,9497795,978,231012
22691,2021-02-09,BR,Brazil,AMRO,26845,9524640,522,231534
22692,2021-02-10,BR,Brazil,AMRO,23439,9548079,636,232170
22693,2021-02-11,BR,Brazil,AMRO,51486,9599565,1350,233520
22694,2021-02-12,BR,Brazil,AMRO,59602,9659167,1330,234850
22695,2021-02-13,BR,Brazil,AMRO,54742,9713909,1351,236201
